record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,12,6,"To understand why, scientists measured skull",ins,25,17.57506944329283,False
distractor_candidate,12,6,"When they work together, they take",ins,25,17.997559271679993,False
distractor_candidate,12,6,"To understand why, scientists measured skull",faith,25,22.530708252068454,False
distractor_candidate,12,6,"When they work together, they take",faith,25,12.55112187731691,False
distractor_candidate,12,6,"To understand why, scientists measured skull",repair,25,16.643911343962962,False
distractor_candidate,12,6,"When they work together, they take",repair,25,20.95665561417289,False
distractor_candidate,12,6,"To understand why, scientists measured skull",reds,25,22.802808195373935,False
distractor_candidate,12,6,"When they work together, they take",reds,25,26.3526690711642,True
distractor_candidate,12,6,"To understand why, scientists measured skull",meet,25,24.20607105407307,False
distractor_candidate,12,6,"When they work together, they take",meet,25,19.530089794212444,False
distractor_candidate,12,6,"To understand why, scientists measured skull",fog,25,17.122412482083124,False
distractor_candidate,12,6,"When they work together, they take",fog,25,24.43103536829128,False
distractor_candidate,12,6,"To understand why, scientists measured skull",meters,25,21.54666342380646,False
distractor_candidate,12,6,"When they work together, they take",meters,25,23.077084751108735,False
distractor_candidate,12,6,"To understand why, scientists measured skull",fairly,25,28.51011437801055,True
distractor_candidate,12,6,"When they work together, they take",fairly,25,21.991499989916136,False
distractor_candidate,12,6,"To understand why, scientists measured skull",kitty,25,26.38662463781995,True
distractor_candidate,12,6,"When they work together, they take",kitty,25,25.42579953121625,True
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",creative,27.55593396562723,21.917050764149433,False
distractor_candidate,12,7,"When they work together, they take on",creative,25,14.977550801835106,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",prevented,27.55593396562723,21.542589498772823,False
distractor_candidate,12,7,"When they work together, they take on",prevented,25,23.97957127874796,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",universal,27.55593396562723,22.31201786495372,False
distractor_candidate,12,7,"When they work together, they take on",universal,25,19.7906036102946,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",vertical,27.55593396562723,17.35288987215739,False
distractor_candidate,12,7,"When they work together, they take on",vertical,25,19.171489456829004,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",football,27.55593396562723,20.159785696220325,False
distractor_candidate,12,7,"When they work together, they take on",football,25,11.716532724377116,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",earnings,27.55593396562723,22.27799419316823,False
distractor_candidate,12,7,"When they work together, they take on",earnings,25,19.165285698647082,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",naturally,27.55593396562723,12.448442731306987,False
distractor_candidate,12,7,"When they work together, they take on",naturally,25,19.45546996165609,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",grateful,27.55593396562723,25.31488860760543,False
distractor_candidate,12,7,"When they work together, they take on",grateful,25,25.60799382395669,True
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",dimension,27.55593396562723,22.78118240892384,False
distractor_candidate,12,7,"When they work together, they take on",dimension,25,16.808493237393844,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",recording,27.55593396562723,17.625361297988736,False
distractor_candidate,12,7,"When they work together, they take on",recording,25,17.296289693827838,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",missions,27.55593396562723,19.752058858583226,False
distractor_candidate,12,7,"When they work together, they take on",missions,25,7.113042839785765,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",succeeded,27.55593396562723,23.61631640290157,False
distractor_candidate,12,7,"When they work together, they take on",succeeded,25,20.480072426575152,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",shoulder,27.55593396562723,22.91754263727874,False
distractor_candidate,12,7,"When they work together, they take on",shoulder,25,18.119790781301205,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",increased,27.55593396562723,14.676183538936396,False
distractor_candidate,12,7,"When they work together, they take on",increased,25,19.036011155507733,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",relatives,27.55593396562723,20.845556197576723,False
distractor_candidate,12,7,"When they work together, they take on",relatives,25,13.979345610031675,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",executives,27.55593396562723,25.228957820067127,False
distractor_candidate,12,7,"When they work together, they take on",executives,25,16.32949128579437,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",historical,27.55593396562723,19.093396950586428,False
distractor_candidate,12,7,"When they work together, they take on",historical,25,22.308560325740775,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",cultures,27.55593396562723,18.993165461663583,False
distractor_candidate,12,7,"When they work together, they take on",cultures,25,12.783177380195497,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",policies,27.55593396562723,20.729104680885705,False
distractor_candidate,12,7,"When they work together, they take on",policies,25,14.06312042305876,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",severely,27.55593396562723,14.676640324857088,False
distractor_candidate,12,7,"When they work together, they take on",severely,25,21.226349176227497,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",satellite,27.55593396562723,20.758786134702213,False
distractor_candidate,12,7,"When they work together, they take on",satellite,25,18.433759556993937,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",originally,27.55593396562723,14.294293998903719,False
distractor_candidate,12,7,"When they work together, they take on",originally,25,23.3588294814746,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",feedback,27.55593396562723,21.317266084779614,False
distractor_candidate,12,7,"When they work together, they take on",feedback,25,14.771638037748875,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",compromise,27.55593396562723,22.897075325964856,False
distractor_candidate,12,7,"When they work together, they take on",compromise,25,15.729047568906442,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",semester,27.55593396562723,24.734704446989138,False
distractor_candidate,12,7,"When they work together, they take on",semester,25,21.342965796263346,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",warriors,27.55593396562723,21.74578631283663,False
distractor_candidate,12,7,"When they work together, they take on",warriors,25,13.40040797966884,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",producers,27.55593396562723,20.742603255186626,False
distractor_candidate,12,7,"When they work together, they take on",producers,25,15.497755668997689,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",mechanism,27.55593396562723,21.428324225539573,False
distractor_candidate,12,7,"When they work together, they take on",mechanism,25,21.805721578731713,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",connection,27.55593396562723,23.202350034691168,False
distractor_candidate,12,7,"When they work together, they take on",connection,25,19.613843969321426,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",becoming,27.55593396562723,23.731894247726206,False
distractor_candidate,12,7,"When they work together, they take on",becoming,25,18.99087465275409,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",siblings,27.55593396562723,21.632704280241317,False
distractor_candidate,12,7,"When they work together, they take on",siblings,25,12.349223876232422,False
distractor_candidate,12,7,"To understand why, scientists measured skull sizes",excitement,27.55593396562723,24.378306863397952,False
